order_detail_id,order_id,product_id,quantity,discount,revenue,profit
2063,848,156,3,0.34,5841.670929112164,2582.5909291121648
2064,988,158,4,0.29,3650.0825258623368,463.6025258623371
2065,65,37,4,0.28,4688.881812061453,1618.8018120614533
2066,1636,119,3,0.22,2847.274304360733,259.2343043607328
2067,586,67,1,0.28,1507.941378210598,595.701378210598
2068,1728,43,2,0.37,2846.9801568568028,638.2001568568028
2069,171,52,2,0.27,3639.847963743375,925.7079637433751
2070,1297,101,3,0.11,5478.589407082857,1436.209407082857
2071,1913,56,1,0.23,624.5002830070899,213.32028300708993
2072,1723,76,1,0.18,371.45688155215555,131.19688155215553
2073,535,68,2,0.22,3821.2319741159995,1407.9119741159996
2074,1415,137,1,0.21,1039.4838712914868,311.1038712914868
2075,1964,106,3,0.34,2393.1941543649727,694.354154364973
2076,693,125,3,0.26,3031.1686880114444,364.94868801144463
2077,1351,92,1,0.08,952.6339022162114,145.79390221621136
2078,108,23,3,0.03,6395.4157208444285,2603.685720844428
2079,1871,191,4,0.17,3520.311107186529,1445.3111071865292
2080,1186,109,2,0.01,6222.469856619828,2480.269856619828
2081,814,61,3,0.13,3567.380835553593,1560.2908355535928
2082,1005,168,1,0.15,1967.2709044274277,795.1209044274278
2083,452,44,2,0.15,1107.9740919432309,358.27409194323076
2084,1230,152,3,0.39,592.1171355569828,260.88713555698286
2085,590,179,2,0.12,4267.422792153271,1798.142792153271
2086,1040,186,1,0.11,286.9235046992555,84.8935046992555
2087,327,161,4,0.05,2732.18901467957,566.18901467957
2088,608,16,4,0.2,4332.626910668225,959.8269106682245
2089,659,22,3,0.06,524.976704713241,175.29670471324096
2090,2,57,4,0.25,4482.863066815093,1329.8630668150927
2091,1034,62,3,0.06,1195.1504785283528,112.27047852835275
2092,434,107,2,0.23,4170.609146294275,1155.289146294275
2093,125,71,3,0.33,3089.3389933966687,1344.6589933966684
2094,1105,90,3,0.02,8368.09690021078,3176.056900210779
2095,485,72,3,0.17,2797.944926502545,1082.3349265025456
2096,652,70,4,0.18,445.42779447296215,61.66779447296213
2097,1862,30,3,0.32,384.4261911121815,53.94619111218157
2098,1174,103,1,0.19,1316.2149216858843,400.10492168588434
2099,800,151,3,0.23,2790.6610584115406,944.9710584115404
2100,873,32,2,0.32,1187.9010005372895,152.9410005372895
2101,1364,86,1,0.22,1610.959435735539,529.0994357355391
2102,129,57,2,0.14,2570.1748249739862,762.4548249739864
2103,438,109,2,0.03,6096.763394869932,2430.1633948699323
2104,751,9,2,0.29,2742.117244583589,849.2572445835895
2105,501,31,1,0.35,1174.5100529227443,458.21005292274435
2106,1082,71,1,0.39,937.5605900358048,408.08059003580485
2107,1222,137,4,0.37,3315.821969182971,992.3819691829707
2108,211,13,1,0.32,1802.028740471719,678.668740471719
2109,1938,186,3,0.26,715.6968319464576,211.75683194645754
2110,902,131,2,0.31,3088.1561297699127,848.4161297699129
2111,45,35,4,0.17,9201.208827354043,3915.7688273540425
2112,1121,21,1,0.24,838.5016641527267,258.6216641527267
2113,1303,64,2,0.14,1198.9688063224241,290.8088063224243
2114,535,95,1,0.13,2120.3486976372374,812.7386976372371
2115,1434,180,4,0.3,2759.8525764198093,822.2525764198097
2116,461,34,1,0.18,294.00199742480976,84.90199742480975
2117,391,121,1,0.08,1940.5393002118958,522.8193002118957
2118,1871,163,2,0.08,1078.603181123032,167.80318112303206
2119,1068,15,3,0.34,2462.2041909775508,406.964190977551
2120,27,120,1,0.27,1245.216222972869,232.7062229728691
2121,794,96,4,0.22,660.6466352521497,80.3266352521497
2122,1121,6,1,0.16,244.93620151227518,98.77620151227518
2123,975,109,1,0.17,2608.4090813103317,1039.7090813103318
2124,548,97,3,0.02,642.2855983858791,189.52559838587908
2125,621,32,2,0.18,1432.4688535890846,184.42885358908447
2126,567,180,4,0.32,2680.999645664958,798.7596456649579
2127,704,83,2,0.16,1987.3357282654433,230.05572826544338
2128,1243,156,2,0.15,5015.576050247818,2217.3760502478185
2129,185,118,2,0.01,6131.908755123771,2712.448755123771
2130,1093,192,1,0.18,571.8461124727919,63.446112472791896
2131,1853,79,3,0.01,5699.710629419905,2028.7906294199045
2132,1154,78,1,0.23,1449.9635342767585,612.9735342767584
2133,1591,147,4,0.2,5713.3051530308185,900.5051530308178
2134,1914,107,3,0.34,5362.21175952121,1485.3717595212104
2135,1633,126,2,0.23,2524.913663061129,351.9736630611289
2136,848,15,3,0.13,3245.632797197681,536.452797197681
2137,599,134,4,0.21,2630.8694726766817,835.9894726766814
2138,806,73,1,0.28,1664.3615523714511,588.6815523714513
2139,1655,101,1,0.04,1969.8298991758586,516.3898991758588
2140,1744,98,2,0.25,3515.4915314946893,1116.9915314946895
2141,1358,166,1,0.37,641.1157011022435,71.5957011022435
2142,1949,26,1,0.12,2430.1609669000995,688.6409669000996
2143,1178,92,4,0.25,3106.414898531124,475.414898531124
2144,1571,125,3,0.33,2744.4365148211728,330.4265148211728
2145,79,179,1,0.2,1939.7376327969414,817.3376327969414
2146,579,73,4,0.29,6564.981678798502,2322.0216787985023
2147,1879,123,4,0.12,788.6878730175449,102.28787301754491
2148,413,53,2,0.12,2994.5392128459403,769.8992128459402
2149,546,184,4,0.27,796.5126692874132,335.1526692874133
2150,1633,187,2,0.28,1651.879768714534,449.47976871453403
2151,169,198,1,0.37,1307.748741703989,122.71874170398894
2152,681,78,2,0.09,3427.186535563247,1448.8465355632472
2153,1687,92,4,0.19,3354.928090413614,513.448090413614
2154,583,186,3,0.1,870.4420929078539,257.54209290785377
2155,515,88,3,0.03,591.0959427760898,142.95594277608987
2156,1338,13,1,0.16,2226.035502935653,838.355502935653
2157,32,43,1,0.15,1920.5818518478432,430.53185184784314
2158,287,76,3,0.11,1209.4998460295794,427.18984602957954
2159,594,51,2,0.12,4768.332609291275,1438.4126092912745
2160,1067,19,1,0.14,1428.2156946708226,308.4956946708227
2161,1927,149,4,0.4,6651.619464266677,2641.219464266677
2162,617,122,1,0.31,2329.383223962117,1000.443223962117
2163,1025,24,2,0.03,2170.668413994792,601.2084139947922
2164,1597,26,1,0.35,1795.005259642119,508.65525964211906
2165,270,173,4,0.25,4731.892298635761,1614.8922986357616
2166,1204,156,4,0.36,7552.867463902598,3339.1074639025974
2167,1760,120,4,0.14,5867.868228803657,1096.5882288036573
2168,518,82,2,0.19,4577.577215044341,1659.9572150443405
2169,1127,100,2,0.36,2589.7054797422693,924.4254797422694
2170,1034,157,4,0.11,4874.327773280021,1866.1277732800204
2171,583,17,4,0.37,3161.0505867585807,704.0505867585807
2172,1114,68,2,0.33,3282.3402854586147,1209.3602854586147
2173,226,44,2,0.39,795.1343483357304,257.1143483357303
2174,670,61,2,0.13,2378.253890369062,1040.193890369062
2175,1764,123,3,0.09,611.6812196982664,79.33121969826637
2176,917,93,2,0.13,3838.20463981134,1087.26463981134
2177,126,196,4,0.38,4766.845156607754,1091.4851566077534
2178,956,74,3,0.13,5526.570519759724,2138.7905197597242
2179,1233,153,2,0.23,1622.7130635349913,678.6930635349912
2180,1121,67,4,0.16,7037.0597649827905,2779.9397649827906
2181,74,111,1,0.16,1545.4636669490408,556.7836669490408
2182,1651,2,3,0.08,2218.509849288649,358.26984928864914
2183,1215,89,4,0.21,7462.736312885666,1161.6963128856657
2184,1706,177,1,0.34,908.140469275684,279.16046927568414
2185,1843,198,4,0.02,8137.103281713708,763.583281713709
2186,1984,26,2,0.36,3534.779588218327,1001.6595882183267
2187,1740,200,2,0.27,2248.653562198237,265.97356219823695
2188,56,99,1,0.25,2237.1931848055647,794.9431848055647
2189,720,27,2,0.25,2595.6893898798767,669.6893898798767
2190,553,89,4,0.12,8312.921462454919,1294.0414624549187
2191,32,146,1,0.17,1992.5183340594454,542.5083340594455
2192,1551,182,4,0.32,5656.828791299443,2172.508791299443
2193,574,1,4,0.12,9458.737180867867,2679.2171808678663
2194,667,189,4,0.19,5750.637571756756,1739.5175717567558
2195,284,103,2,0.01,3217.4142530099393,978.0342530099394
2196,1745,131,2,0.29,3177.6679016473017,873.0079016473018
2197,1856,196,4,0.17,6381.421741910379,1461.1817419103795
2198,1518,41,3,0.21,2230.802089962525,363.2420899625247
2199,187,165,4,0.05,1872.6051695640203,504.6051695640205
2200,498,51,4,0.4,6502.2717399426465,1961.471739942647
2201,1466,15,1,0.12,1094.3129737678005,180.8729737678005
2202,130,8,4,0.25,2430.6329353279025,975.6329353279026
2203,639,38,2,0.23,2576.0503854124013,1116.1303854124014
2204,1316,114,1,0.31,1304.8863670685328,372.0063670685329
2205,114,83,3,0.12,3122.956144417125,361.5161444171253
2206,1223,56,1,0.3,567.7275300064454,193.92753000644538
2207,13,175,3,0.15,5306.425379790811,1167.7753797908117
2208,1295,103,1,0.16,1364.963622489065,414.92362248906517
2209,1625,138,1,0.27,995.8235140727879,234.433514072788
2210,1239,102,3,0.31,4547.628086051526,1500.5880860515265
2211,444,78,2,0.27,2749.2815065507366,1162.2615065507368
2212,1814,177,2,0.36,1761.24212223163,541.40212223163
2213,1536,169,2,0.11,5488.844519014223,2183.3845190142224
2214,447,83,1,0.36,757.0802774344546,87.64027743445462
2215,986,30,4,0.05,716.0880030521029,100.48800305210294
2216,993,5,1,0.26,2014.6089349268602,738.1089349268602
2217,715,119,4,0.22,3796.365739147644,345.6457391476437
2218,74,199,4,0.2,7114.838422392801,2631.6384223928007
2219,537,31,2,0.12,3180.2118356062,1240.6918356062
2220,101,180,4,0.2,3154.1172301940683,939.7172301940682
2221,176,23,1,0.06,2065.8731194480283,841.0531194480283
2222,427,48,1,0.15,2229.491193802507,968.941193802507
2223,1141,109,2,0.04,6033.910163994985,2405.1101639949848
2224,1190,40,3,0.23,6060.297727354727,2632.2577273547267
2225,41,6,1,0.04,279.92708744260017,112.8870874426002
2226,429,38,4,0.06,6289.577564383525,2725.097564383525
2227,344,169,1,0.03,2991.1119008111214,1189.8219008111212
2228,1448,100,1,0.15,1719.7262951413506,613.8762951413507
2229,366,27,1,0.34,1142.1033315471457,294.6633315471457
2230,1144,69,3,0.36,3212.0212867783825,1019.3812867783823
2231,609,57,4,0.03,5797.836233080853,1719.956233080853
2232,657,17,2,0.25,1881.5777302134409,419.0777302134409
2233,728,71,1,0.27,1121.9987388953075,488.35873889530745
2234,229,47,4,0.21,9755.215592735252,3991.3755927352527
2235,825,79,4,0.27,5603.755905018896,1994.6359050188958
2236,1154,110,2,0.09,1147.7433339641677,370.60333396416763
2237,1376,13,1,0.2,2120.03381231967,798.4338123196696
2238,889,139,3,0.16,453.29603550723846,186.17603550723848
2239,1342,124,4,0.04,5146.140680013611,495.9006800136115
2240,984,109,2,0.25,4713.992315621082,1878.9923156210818
2241,1673,90,3,0.2,6831.099510376147,2592.6995103761465
2242,836,86,4,0.11,7352.584091305794,2414.864091305794
2243,1361,92,1,0.19,838.7320226034035,128.3620226034035
2244,1297,24,4,0.31,3088.167434343106,855.3274343431063
2245,117,73,3,0.32,4715.691065052445,1667.931065052445
2246,818,4,3,0.26,2236.2769756373564,824.3569756373565
2247,368,113,1,0.19,1615.2439035262903,512.0239035262903
2248,1118,46,1,0.23,1542.4932014718365,629.2732014718365
2249,168,18,2,0.15,2363.000296891737,897.6002968917371
2250,954,43,1,0.05,2146.532657947589,481.18265794758935
2251,1739,161,2,0.15,1222.2950855145446,253.2950855145445
2252,1365,93,3,0.21,5227.8994231913075,1480.929423191308
2253,661,103,3,0.24,3704.9012610417485,1126.2212610417484
2254,1938,124,4,0.37,3377.1548212589328,325.4348212589326
2255,695,10,4,0.31,1817.159368893725,232.91936889372528
2256,925,73,2,0.06,4345.832942303234,1537.112942303234
2257,152,187,1,0.07,1066.8390172948032,290.2890172948032
2258,586,31,1,0.04,1734.6610012397455,676.7410012397454
2259,1901,156,4,0.3,8260.948788643465,3652.148788643465
2260,913,60,3,0.28,311.71936778002913,28.759367780029127
2261,274,131,2,0.39,2730.109042260358,750.0490422603579
2262,1578,118,3,0.21,7339.708964466332,3246.7189644663317
2263,496,183,3,0.33,1652.100410008213,182.7904100082131
2264,1748,14,1,0.23,668.3855463635838,99.35554636358378
2265,101,186,2,0.35,419.1017484371148,124.00174843711478
2266,557,143,3,0.29,925.078900291946,392.57890029194596
2267,1106,2,4,0.26,2379.271432570435,384.2314325704353
2268,1553,24,4,0.23,3446.2158325278147,954.4958325278144
2269,73,64,1,0.29,494.9231700516984,120.04317005169838
2270,1038,199,4,0.17,7381.64486323253,2730.3248632325303
2271,1457,100,4,0.04,7769.116439226807,2773.276439226808
2272,157,114,3,0.02,5559.950607509401,1585.070607509401
2273,735,24,4,0.19,3625.240031620169,1004.0800316201684
2274,132,155,4,0.24,4255.836678536372,1799.5166785363722
2275,1362,165,3,0.03,1434.021327218763,386.4213272187631
2276,1019,91,1,0.11,987.9912856850926,187.88128568509268
2277,1428,167,1,0.13,1590.7968506320212,692.0868506320211
2278,1400,191,2,0.23,1632.9153930925468,670.4153930925467
2279,1912,26,4,0.11,9831.10572973222,2785.865729732221
2280,559,65,3,0.04,7673.247020260145,3065.2470202601457
2281,107,120,2,0.07,3172.742705108954,592.9227051089541
2282,1644,4,1,0.07,936.8187330372708,345.3387330372709
2283,265,157,1,0.34,903.6675085294419,345.96750852944194
2284,1229,1,3,0.11,7174.667122987842,2032.2471229878417
2285,1103,50,2,0.29,929.358428685413,324.438428685413
2286,155,110,2,0.23,971.1674364312188,313.58743643121875
2287,1807,139,3,0.39,329.1792638802565,135.19926388025652
2288,988,74,3,0.11,5653.618117915121,2187.9581179151205
2289,997,187,2,0.06,2156.620809155086,586.8208091550861
2290,247,62,1,0.02,415.335981899924,39.01598189992401
2291,531,81,4,0.1,5501.0788270890325,659.0788270890323
2292,858,164,1,0.27,1368.6669232666914,160.5169232666914
2293,1972,56,3,0.03,2360.1244461696515,806.1844461696516
2294,538,111,2,0.1,3311.7078577479447,1193.1078577479448
2295,729,21,2,0.34,1456.344995633683,449.1849956336831
2296,1178,141,4,0.23,4071.195132279024,1379.275132279024
2297,154,9,2,0.03,3746.2728552761714,1160.2528552761714
2298,1710,139,4,0.02,705.1271663445932,289.60716634459317
2299,92,70,1,0.02,133.0851337144826,18.425133714482588
2300,1457,129,1,0.38,551.0886904826295,185.28869048262953
2301,338,118,2,0.34,4087.9391700825136,1808.299170082514
2302,1504,198,2,0.34,2740.044982617881,257.1249826178815
2303,1717,56,3,0.37,1532.8643310174025,523.6043310174025
2304,1155,31,3,0.2,4336.652503099364,1691.852503099364
2305,450,37,2,0.1,2930.5511325384086,1011.7511325384083
2306,810,175,2,0.16,3495.9978972739464,769.3578972739465
2307,787,91,1,0.29,788.1728234117031,149.88282341170313
2308,273,114,2,0.35,2458.481561143613,700.8815611436128
2309,1953,128,3,0.17,3264.2113325250407,990.8413325250407
2310,588,175,1,0.21,1643.9513921704868,361.78139217048675
2311,177,122,4,0.37,8507.312644035557,3653.792644035558
2312,1720,69,3,0.04,4818.031930167574,1529.0719301675736
2313,831,186,3,0.34,638.3242014657594,188.8642014657594
2314,643,36,1,0.06,1768.2768257085468,666.5968257085468
2315,1899,32,4,0.19,2829.9994424564843,364.3594424564839
2316,1073,64,3,0.09,1903.0144425931503,461.5744425931502
2317,567,199,2,0.24,3379.54825063658,1250.0282506365802
2318,666,170,3,0.22,3619.99854281917,1270.6385428191697
2319,1379,48,1,0.15,2229.491193802507,968.941193802507
2320,1736,81,1,0.35,993.2503437799642,119.00034377996415
2321,1332,158,1,0.26,951.0778412458202,120.79784124582024
2322,868,149,3,0.29,5903.312274536675,2344.082274536676
2323,1909,60,4,0.06,542.6226031726433,50.06260317264329
2324,1654,141,2,0.35,1718.3615818060816,582.1615818060816
2325,1799,1,1,0.07,2499.041357445203,707.8613574452032
2326,1070,65,4,0.09,9698.131650606574,3874.1316506065737
2327,302,33,2,0.05,2450.5360190907973,997.0360190907971
2328,868,38,1,0.18,1371.6631922325773,594.3031922325773
2329,912,25,2,0.36,3408.3482284117285,1329.6282284117287
2330,408,154,2,0.1,2501.623522860693,856.4235228606929
2331,1213,59,4,0.15,5656.04246874631,756.6424687463107
2332,822,161,2,0.34,949.0761840465874,196.67618404658748
2333,1854,101,1,0.25,1538.9296087311395,403.42960873113964
2334,1153,127,4,0.3,3920.03626662695,439.63626662695003
2335,561,41,3,0.09,2569.6581036277184,418.4181036277183
2336,1561,158,3,0.29,2737.5618943967525,347.70189439675283
2337,1290,57,4,0.09,5439.207187735646,1613.5671877356458
2338,1142,177,3,0.39,2518.0258466280334,774.0358466280334
2339,464,48,2,0.22,4091.77207333166,1778.29207333166
2340,144,72,1,0.28,809.0443160971216,312.9643160971216
2341,442,177,2,0.05,2614.3437751875754,803.6437751875756
2342,1224,175,4,0.1,7491.424065587028,1648.6240655870283
2343,1181,56,1,0.06,762.3769688657981,260.4169688657981
2344,487,65,4,0.16,8952.121523636837,3576.1215236368366
2345,860,12,4,0.11,2299.434402045858,711.6744020458578
2346,1158,69,4,0.29,4751.114820026357,1507.8348200263572
2347,1936,134,2,0.04,1598.502970740262,507.94297074026207
2348,148,89,1,0.3,1653.137790829103,257.33779082910314
2349,1360,193,1,0.02,848.7277330550693,210.74773305506932
2350,1095,25,1,0.08,2449.75028917093,955.67028917093
2351,1257,1,2,0.32,3654.512092608039,1035.152092608039
2352,1358,160,3,0.3,2854.5326876782947,1161.9326876782948
2353,811,131,2,0.19,3625.226761034246,995.9667610342458
2354,666,49,2,0.02,1563.0187170125882,269.4187170125882
2355,90,147,4,0.24,5427.639895379277,855.4798953792769
2356,1358,60,1,0.16,121.22419858112244,11.18419858112244
2357,199,157,1,0.13,1191.1980794251735,456.0480794251735
2358,1185,178,3,0.26,5933.584718062627,2632.444718062627
2359,538,2,3,0.17,2001.4817118582378,323.2217118582378
2360,1145,73,4,0.04,8876.594945981073,3139.6349459810735
2361,301,184,1,0.37,171.85033618187342,72.31033618187341
2362,724,145,3,0.31,599.1621634195653,89.94216341956536
2363,1599,188,3,0.02,3112.5153226325224,701.7153226325227
2364,963,110,1,0.21,498.19628232510576,160.86628232510574
2365,1460,164,2,0.03,3637.2792207361385,426.5792207361388
2366,68,61,3,0.33,2747.293287150468,1201.603287150468
2367,1789,17,1,0.25,940.7888651067204,209.53886510672044
2368,1946,49,3,0.07,2224.909296155674,383.50929615567406
2369,459,76,4,0.01,1793.8649401787022,633.5849401787023
2370,1538,188,3,0.01,3144.2756830675485,708.8756830675484
2371,398,148,1,0.2,1435.4110897021442,624.2110897021441
2372,620,178,3,0.29,5693.033986249277,2525.7239862492775
2373,1310,131,4,0.05,8503.618328351933,2336.2183283519344
2374,1585,43,4,0.09,8224.609342030764,1843.6893420307636
2375,1164,57,3,0.13,3900.0908681291307,1156.9808681291306
2376,730,50,3,0.09,1786.7243030360405,623.7443030360405
2377,556,196,4,0.16,6458.306341210505,1478.7863412105046
2378,1953,178,4,0.22,8339.092036196125,3699.6520361961248
2379,781,37,2,0.27,2377.002585281153,820.6425852811534
2380,1614,46,2,0.39,2443.9502672670656,997.0302672670656
2381,1752,170,4,0.37,3898.459969189875,1368.379969189875
2382,894,15,3,0.23,2872.5715561404763,474.7915561404763
2383,610,161,1,0.29,510.48794747960386,105.78794747960387
2384,748,80,3,0.38,628.0335086925032,231.8535086925032
2385,282,139,3,0.03,523.4489933833587,214.98899338335872
2386,661,148,2,0.0,3588.52772425536,1560.5277242553602
2387,924,24,2,0.01,2215.4244637678808,613.6044637678807
2388,1840,125,2,0.23,2102.7026033953266,253.16260339532644
2389,996,192,4,0.31,1924.75032978647,213.55032978647023
2390,1960,118,4,0.15,10529.540286576172,4657.740286576172
2391,1602,80,3,0.22,790.1066722260524,291.68667222605245
2392,746,94,3,0.21,1024.8092204944514,406.23922049445133
2393,1481,65,1,0.04,2557.7490067533818,1021.749006753382
2394,87,88,3,0.13,530.1582167166991,128.21821671669917
2395,1103,88,3,0.01,603.283487987968,145.90348798796802
2396,1229,145,2,0.04,555.7446153456838,83.42461534568382
2397,791,126,2,0.32,2229.793884261776,310.8338842617761
2398,1361,89,2,0.33,3164.578056729997,492.61805672999736
2399,1278,61,2,0.32,1858.8651097137495,813.0251097137495
2400,304,15,2,0.29,1765.8232076707689,291.86320767076893
2401,1404,94,1,0.32,294.03808858068646,116.55808858068646
2402,130,51,1,0.27,1977.7743208992217,596.6143208992218
2403,596,27,1,0.27,1263.2355030748733,325.9155030748733
2404,1300,74,2,0.27,3091.491555114635,1196.4115551146351
2405,1723,61,4,0.21,4319.1277549231245,1889.087754923124
2406,558,186,2,0.15,548.0561325716117,162.15613257161164
2407,899,31,2,0.29,2565.8527310004565,1001.0127310004568
2408,1207,12,1,0.12,568.3995151124592,175.91951511245924
2409,1292,46,2,0.22,3125.051161423461,1274.891161423461
2410,1832,159,1,0.17,1729.7940391010811,477.3240391010811
2411,1346,32,2,0.11,1554.752780114982,200.1727801149819
2412,1536,160,3,0.39,2487.5213421196568,1012.541342119657
2413,1636,181,4,0.1,4495.729192662155,1568.9291926621547
2414,78,61,4,0.12,4811.180283964999,2104.300283964999
2415,784,46,1,0.06,1883.043648550034,768.2036485500341
2416,1363,85,3,0.33,6391.398690662092,2839.7286906620916
2417,674,80,4,0.23,1039.9694660069408,383.9294660069408
2418,1580,135,1,0.25,1220.327683060886,463.5776830608861
2419,1533,4,2,0.33,1349.8248411504762,497.58484115047634
2420,238,52,2,0.14,4288.040066875757,1090.560066875757
2421,1158,159,3,0.08,5752.086202312029,1587.2462023120288
2422,1997,112,4,0.08,5115.89615177404,1951.0961517740398
2423,1216,36,2,0.29,2671.2266941554644,1006.9866941554643
2424,1380,182,1,0.25,1559.787350542126,599.037350542126
2425,278,54,2,0.08,2783.1334434746504,779.3734434746502
2426,1042,119,2,0.06,2287.5537146146057,208.2737146146058
2427,524,127,4,0.05,5320.049218993718,596.6492189937179
2428,180,17,4,0.25,3763.1554604268817,838.1554604268817
2429,123,75,1,0.0,1782.0214145147377,673.0214145147377
2430,1270,158,3,0.01,3817.1637682433593,484.82376824335955
2431,1758,105,3,0.16,1527.443729914801,489.2037299148012
2432,1397,150,2,0.28,2597.8367540429967,570.3167540429966
2433,1075,117,1,0.28,1774.9868486672465,527.9468486672465
2434,1095,43,3,0.17,5626.175071883681,1261.2050718836815
2435,480,112,3,0.28,3002.8086108238926,1145.2086108238927
2436,1584,115,2,0.21,1835.7473135669595,764.5073135669596
2437,1043,27,1,0.39,1055.5803518844832,272.3403518844832
2438,1798,37,3,0.06,4591.196774310173,1585.076774310173
2439,84,46,4,0.24,6089.84328892777,2484.40328892777
2440,1179,113,4,0.2,6381.210483066826,2022.8104830668258
2441,565,35,2,0.08,5099.465133232361,2170.1851332323613
2442,619,132,2,0.3,430.2844519800292,60.684451980029195
2443,357,80,2,0.11,601.021314770245,221.881314770245
2444,816,80,2,0.15,574.0091208479868,211.9091208479868
2445,647,154,3,0.15,3543.9666573859813,1213.2666573859815
2446,443,121,1,0.1,1898.3536632507676,511.4536632507675
2447,1093,147,2,0.17,2963.7770481347366,467.1370481347367
2448,523,122,2,0.19,5468.986699737145,2348.8666997371447
2449,143,81,3,0.3,3208.9626491352683,384.4626491352688
2450,192,173,2,0.31,2176.67045737245,742.8504573724503
2451,1411,154,2,0.06,2612.80679054339,894.4867905433903
2452,378,150,1,0.24,1371.0805090782483,301.00050907824823
2453,581,119,4,0.36,3114.966760326272,283.60676032627174
2454,535,58,2,0.04,1819.9528019072268,241.7128019072269
2455,1717,63,3,0.19,4067.461595692275,597.4215956922749
2456,1317,156,1,0.3,2065.2371971608663,913.0371971608663
2457,1033,193,3,0.24,1974.591052413835,490.3110524138348
2458,1295,172,1,0.04,1651.422656494086,522.462656494086
2459,1411,100,1,0.16,1699.4942210808642,606.6542210808642
2460,93,171,2,0.2,2701.079639925468,542.679639925468
2461,1990,165,2,0.4,591.3490009149539,159.34900091495385
2462,529,66,2,0.07,1269.981258339979,553.881258339979
2463,1178,145,4,0.39,706.2587820018065,106.01878200180651
2464,405,168,4,0.15,7869.083617709711,3180.4836177097113
2465,840,166,3,0.08,2808.6973572098286,313.65735720982866
2466,1173,85,2,0.17,5278.468570397548,2345.2485703975485
2467,889,189,4,0.25,5324.664418293292,1610.6644182932923
2468,1291,137,2,0.09,2394.76031107659,716.72031107659
2469,422,189,4,0.12,6247.606250797463,1889.846250797463
2470,1864,144,4,0.34,3608.7140302158136,419.5940302158141
2471,1642,123,1,0.4,134.43543290071787,17.43543290071788
2472,472,2,2,0.13,1398.6257745515397,225.8657745515397
2473,893,106,2,0.06,2272.3257627303783,659.2857627303786
2474,547,108,4,0.32,2212.3911300470345,738.1511300470348
2475,631,72,2,0.24,1707.9824450939234,660.7024450939234
2476,1550,171,4,0.04,6482.591135821122,1302.431135821123
2477,1527,126,2,0.38,2033.0473650622077,283.40736506220765
2478,1038,170,1,0.03,1500.5976865532455,526.7176865532455
2479,778,57,2,0.25,2241.4315334075463,664.9315334075463
2480,1676,81,1,0.17,1268.3042851344157,151.95428513441576
2481,1830,195,3,0.22,5304.702772665621,2019.3427726656198
2482,364,158,2,0.09,2339.1373933343148,297.09739333431463
2483,119,141,2,0.28,1903.4159060005825,644.8559060005826
2484,1262,19,2,0.38,2059.287745804442,444.807745804442
2485,546,7,1,0.18,2326.4237750441243,744.6437750441241
2486,1193,137,2,0.21,2078.9677425829736,622.2077425829737
2487,522,54,2,0.1,2722.630542529549,762.4305425295491
2488,634,104,4,0.36,4102.586695157219,1716.666695157219
2489,1937,86,3,0.39,3779.558676148765,1241.3486761487648
2490,1681,82,1,0.31,1949.7088138151819,707.018813815182
2491,963,61,4,0.22,4264.455251696249,1865.175251696249
2492,958,87,1,0.38,908.6701478372339,273.7901478372339
2493,1759,2,4,0.06,3022.31776569758,488.07776569758
2494,883,178,3,0.19,6494.8697589604435,2881.459758960443
2495,1793,31,4,0.22,5637.648254029173,2199.408254029173
2496,780,33,1,0.2,1031.8046396171778,419.8046396171778
2497,871,80,2,0.32,459.2072966783894,169.52729667838943
2498,516,11,2,0.27,1044.424553263542,289.60455326354213
2499,938,161,3,0.05,2049.1417610096773,424.6417610096775
2500,1421,128,1,0.14,1127.3982915548333,342.21829155483334
2501,866,135,1,0.14,1399.3090765764828,531.5690765764828
2502,106,128,1,0.23,1009.4147494153741,306.40474941537406
2503,1109,31,3,0.12,4770.3177534093,1861.0377534093002
2504,214,176,2,0.05,4520.930695382555,1425.8306953825559
2505,1145,126,4,0.26,4853.08080692269,676.5208069226893
2506,1156,47,3,0.34,6112.445213169556,2500.9252131695566
2507,850,181,4,0.37,3147.010434863508,1098.2504348635082
2508,197,107,2,0.39,3303.9890639474124,915.2290639474126
2509,19,19,3,0.31,3437.681962754189,742.5419627541894
2510,642,81,2,0.06,2872.78560970205,344.18560970205016
2511,1036,123,4,0.34,591.5159047631586,76.71590476315868
2512,1105,134,1,0.16,699.3450496988646,222.22504969886467
2513,330,107,1,0.29,1922.8133077071006,532.6333077071008
2514,866,49,4,0.21,2519.968951918255,434.36895191825454
2515,774,73,1,0.33,1548.7808890123226,547.8008890123226
2516,392,50,4,0.17,2172.8661853771628,758.5461853771627
2517,637,81,3,0.02,4492.547708789376,538.2477087893764
2518,307,95,3,0.22,5703.006841920845,2185.9868419208447
2519,1291,12,3,0.07,1802.084826322456,557.744826322456
2520,1471,23,1,0.39,1340.6197902801034,545.7897902801035
2521,1465,54,2,0.21,2389.864587331493,669.2445873314931
2522,895,118,1,0.22,2415.600418685122,1068.540418685122
2523,652,197,1,0.36,1081.955315381087,234.59531538108698
2524,841,59,2,0.25,2495.3128538586666,333.8128538586665
2525,1026,164,2,0.12,3299.799705410105,386.9997054101053
2526,520,3,2,0.12,1044.608240767267,440.92824076726697
2527,1786,58,2,0.2,1516.6273349226892,201.42733492268908
